video,surprise
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/soft/video/257/output_Full.mp4,0.45681488513946533
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/fluid/video/336/output_Full.mp4,0.4428486227989197
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/cloth/video/25/output_Full.mp4,0.48727428913116455
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/fluid/video/292/output_Full.mp4,0.44481539726257324
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/cloth/video/52/output_Full.mp4,0.47626790404319763
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/soft/video/302/output_Full.mp4,0.42272281646728516
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/fluid/video/82/output_Full.mp4,0.4585117697715759
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/fluid/video/290/output_Full.mp4,0.4401094317436218
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/soft/video/188/output_Full.mp4,0.4545217454433441
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/rope/video/407/output_Full.mp4,0.43805813789367676
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/soft/video/96/output_Full.mp4,0.4395899474620819
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/fluid/video/366/output_Full.mp4,0.45087307691574097
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/soft/video/224/output_Full.mp4,0.4554135799407959
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/cloth/video/427/output_Full.mp4,0.513684868812561
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/rope/video/180/output_Full.mp4,0.386960506439209
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/rope/video/296/output_Full.mp4,0.39421480894088745
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/cloth/video/11/output_Full.mp4,0.4909585416316986
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/rope/video/437/output_Full.mp4,0.3955530524253845
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/rope/video/5/output_Full.mp4,0.41838476061820984
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/fluid/video/100/output_Full.mp4,0.45281076431274414
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/fluid/video/318/output_Full.mp4,0.45873379707336426
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/rope/video/265/output_Full.mp4,0.4211323857307434
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/soft/video/204/output_Full.mp4,0.46428412199020386
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/rope/video/397/output_Full.mp4,0.4045369029045105
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/cloth/video/158/output_Full.mp4,0.49029678106307983
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/soft/video/423/output_Full.mp4,0.44227632880210876
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/cloth/video/47/output_Full.mp4,0.47966909408569336
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/soft/video/405/output_Full.mp4,0.44321513175964355
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/cloth/video/20/output_Full.mp4,0.484641969203949
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/cloth/video/217/output_Full.mp4,0.46977829933166504
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/soft/video/165/output_Full.mp4,0.45672792196273804
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/cloth/video/359/output_Full.mp4,0.502167820930481
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/fluid/video/23/output_Full.mp4,0.4535214900970459
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/soft/video/214/output_Full.mp4,0.44623082876205444
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/fluid/video/191/output_Full.mp4,0.4544747769832611
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/fluid/video/65/output_Full.mp4,0.45507484674453735
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/soft/video/158/output_Full.mp4,0.456789493560791
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/cloth/video/38/output_Full.mp4,0.4748360514640808
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/soft_body/2/output_Full.mp4,0.42810696363449097
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/cloth/video/334/output_Full.mp4,0.4947981834411621
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/soft_body/14/output_Full.mp4,0.4482865333557129
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/fluid/video/319/output_Full.mp4,0.44191858172416687
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/fluid/video/484/output_Full.mp4,0.44811397790908813
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/fluid/video/441/output_Full.mp4,0.44659608602523804
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/fluid/video/49/output_Full.mp4,0.4500407576560974
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/rope/video/341/output_Full.mp4,0.41085323691368103
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/cloth/video/388/output_Full.mp4,0.4785779118537903
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/fluid/video/362/output_Full.mp4,0.43652719259262085
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/rope/video/307/output_Full.mp4,0.40454065799713135
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/cloth/video/421/output_Full.mp4,0.49618881940841675
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/soft/video/326/output_Full.mp4,0.4494432806968689
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/fluid/video/173/output_Full.mp4,0.4399248957633972
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/rope/video/403/output_Full.mp4,0.4275827407836914
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/soft/video/28/output_Full.mp4,0.4309886395931244
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/fluid/video/330/output_Full.mp4,0.45701536536216736
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/soft/video/230/output_Full.mp4,0.43986719846725464
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/rope/video/76/output_Full.mp4,0.4044516086578369
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/fluid_slides/9/output_Full.mp4,0.44877785444259644
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/rope/video/334/output_Full.mp4,0.40653562545776367
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/cloth/video/245/output_Full.mp4,0.4886486232280731
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/rope/video/321/output_Full.mp4,0.39949044585227966
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/rope/video/64/output_Full.mp4,0.3945462703704834
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/rope/video/225/output_Full.mp4,0.387833833694458
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/cloth/video/34/output_Full.mp4,0.48928672075271606
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/fluid/video/385/output_Full.mp4,0.4508671164512634
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/soft/video/109/output_Full.mp4,0.450117290019989
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/fluid/video/5/output_Full.mp4,0.462463915348053
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/cloth/video/125/output_Full.mp4,0.4867360591888428
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/fluid/video/452/output_Full.mp4,0.4411345422267914
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/rope/video/347/output_Full.mp4,0.39434969425201416
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/fluid/video/419/output_Full.mp4,0.4325697422027588
/lustre/fswork/projects/rech/pab/ual15br/physics-eval/cache/datasets_variants/256p_30fps/datasets/ContPhy/rope/video/343/output_Full.mp4,0.4175747334957123
